pred_date,ticker,predicted_signal,ensemble_prob,actual_return_pct,actual_signal,correct
20260517,NVDA,BUY,0.6471,-1.26,DOWN,0
20260517,AAPL,BUY,0.6456,2.4,UP,1
20260517,AMZN,BUY,0.644,1.36,UP,1
20260517,GOOGL,BUY,0.6362,-2.34,DOWN,0
20260517,MSFT,BUY,0.6358,-0.84,DOWN,0
20260517,META,BUY,0.6331,-0.63,DOWN,0
20260517,TSLA,BUY,0.6278,1.92,UP,1
