pred_date,ticker,predicted_signal,ensemble_prob,actual_return_pct,actual_signal,correct
20260526,AAPL,BUY,0.6567,-0.66,DOWN,0
20260526,AMZN,BUY,0.6487,-1.52,DOWN,0
20260526,NVDA,BUY,0.6422,4.42,UP,1
20260526,META,BUY,0.6343,-1.94,DOWN,0
20260526,MSFT,BUY,0.6295,10.69,UP,1
20260526,GOOGL,BUY,0.6262,-3.22,DOWN,0
20260526,TSLA,BUY,0.6199,-4.08,DOWN,0
