pred_date,ticker,predicted_signal,ensemble_prob,actual_return_pct,actual_signal,correct
20260726,NVDA,BUY,0.6448,2.16,UP,1
20260726,AMZN,BUY,0.6424,17.37,UP,1
20260726,TSLA,BUY,0.6387,0.64,UP,1
20260726,GOOGL,BUY,0.6381,9.05,UP,1
20260726,MSFT,BUY,0.6376,19.43,UP,1
20260726,META,BUY,0.6376,-6.26,DOWN,0
20260726,AAPL,BUY,0.6332,-8.31,DOWN,0
